Label	rev_id	comment	year	logged_in	ns	sample	split
0	139494752.0	. the other use has also said it was vandalism which it wasn't	2007	True	user	blocked	dev
0	650199195.0	  == Recent edits at the Dow chemical article ==  Please see my talk page edit at the The Dow Chemical Co. which you have moved from your user page.  Thanks.    	2015	True	user	random	train
0	488702158.0	  == i want this topic mediated and i want your stance debated on whether you are protecting  ==  i want your stance debated on whether YOU ARE PROTECTING ONLY AN ORTHODOX POV.   Please as your as ADMIN, tell of the procedure for me to carry this out!  The changes which you deleted had the SAME SOURCES AND REFERENCES IN WHICH YOU ACCEPTED THE PREVIOUS POV  you cant BAN SOMEONE, when YOU ARE CLEARLY PROTECTING AN ORTHODOX VIEW!  in which CASE, does wiki only protect ORTHODOX POV?	2012	True	user	blocked	train
0	597053457.0	  == Flappy Bird ==  I've corrected all your grammar and prose related queries to the article, and soon get round to some of the controversies on its violence (of which I was completely unaware!). It was a joy to be marked by you, such a pleasant and happy man. Have a nice day   	2014	True	user	random	dev
0	384885816.0	  ::So what can be done about it? J.Aldred 	2010	True	user	random	dev
0	353838387.0	  ==Headings that need to be included== * History ** Prehistory ** Middle ages ** Medieval history ** Colonial era  * Culture ** Media and music ** Architecture ** Arts *** Dance ** Sports *** Martial arts ** Cuisine ** Names  * Institutions and politics  	2010	True	article	random	train
0	611882538.0	 Thank you, Mendaliv. I agree.  	2014	True	article	blocked	dev
0	122246689.0	 : I've forwarded your request to administrator who actually deleted the article, .  That user should be able to help you out. -  	2007	True	user	random	dev
0	39432551.0	 No worries.  Makes sense Ashmoo.  I'll wait another day to see if Dennis makes the re-write, and if not, I'll post a compromise that includes the agreed upon points with my points which can be addressed/edited later.    	2006	True	article	random	train
1	240358626.0	  Dam thanks guys, I appreciate it for sure there guys, I guess I will fuck up more home pages that are against the law, because they basically suck a pigs ass you know????!!!!	2008	False	user	blocked	train
0	127975915.0	  : I just tagged the ones you marked.  However, before we take this to a more public review, I would like to hear why you think those images should be allowed to stay.  No point in wasting other editors time, if the images have absolutely no chance of being allowed to stay in the end.  Every image above said that it was taken from somewhere, and that's generally not allowed.  There are some specific exceptions, but I don't see them applying.  You should read the Copyright FAQ, specifically section 1.1 and 4.  If you took something from somewhere and modified it, it would count as a derivative work.  The copyright for the original still applies in that case, so it will not be allowed to remain here.  : As for using pictures created by your father, I think most people will accept if you claimed to have his permission (I think there is a more formal way to register the permission, but I wouldn't bother).  You should know, though, that the license tag you selected (public domain) allows anyone in the world to do anything they want with it.  Essentially, you're releasing the copyright.  That's good for Wikipedia, but if you think the picture is of great quality, you may wish to retain the copyright and instead license it with one of the GFDL licenses, which are still accepted on Wikipedia.  If this is something you want to do, I'll be happy to guide you through selecting an appropriate license for your needs.  : In short, it seems you are not entirely familiar with how copyrights work.  Even with a link back to the source, you can't just take the image and use it here.  There are some exceptions that can allow the use of non-free materials, such as fair use (section 5 in the FAQ), but then it would require re-tagging and a detailed fair use rationale.  It doesn't look like any of the remaining images can't conceivably be replaced by free alternatives, and none of them are absolutely essential to the articles they're used in.  Hence, you'll have a hard time getting the fair use rationale accepted.  	2007	True	user	random	test
0	276450978.0	 I was banned for merely talking on a talk page	2009	True	article	blocked	train
0	228618589.0	 ::If I had a better option than playing Whack-A-Mole, I'd use it. Look at the fun I've had with Sneakernight, Sneakernight (Vanessa Hudgens song), Sneakernight (Vanessa Hudegns song), Sneakernight (Single), Sneakernight (song), and Sneakernight(Song).  	2008	True	user	random	train
0	435610934.0	  == DSK Admin discussion re: ownership, tag-teaming == Hello. This message is being sent to inform you that there is currently a discussion at Wikipedia:Administrators' noticeboard/Incidents regarding an issue with which you may have been involved.    Thank you. See here.	2011	True	user	random	dev
